passage,tag
"He had driven four hours to see her, which was information she was still processing when she opened the door and found him on her porch. She let him in and he said he had been thinking about what she had said on the phone and he had decided to come instead of calling. She made tea because she needed something to do with her hands and they sat at her kitchen table and he told her what he had been thinking and she listened and then told him what she had been thinking and he listened. They talked for two hours and at the end of the two hours things were clearer between them than they had been in months. He reached across the table and took her hand and she turned her hand over and held his. He said her name and she looked at him and what she saw in his face made everything simpler. She stood and went around the table and he stood too and she kissed him and he kissed her back and his arms went around her and she felt the four-hour drive in the tightness of his hold. They stood in her kitchen holding on to each other and she thought that the phone call had been wrong and the drive had been right. She fell asleep thinking about the kitchen table and his hands on hers and what came after the four-hour drive. She thought he had been right to drive.",weak
"She had agreed to one drink and it had become three drinks and the bar was closing and they were the last ones at the table and the server was looking at them with patience wearing thin. He paid the bill, which she let him do because arguing would have taken time she did not want to spend on arguing. They went out into the cold and he pulled her close and she went close and they stood on the sidewalk outside the bar in the late night cold, close together. He said he did not want the evening to end and she said she didn't either and they looked at each other in the lamplight. He kissed her on the sidewalk outside the closing bar and it was a cold-night, late-evening, last-call kiss and she kissed him back thoroughly. His hands were cold on her face and she did not mind. They stood on the sidewalk kissing until someone leaving the bar made a comment and they stepped apart and laughed. He walked her to her car and kissed her once more at the door and said goodnight in a way that meant something. She drove home with the particular warmth of a good evening still on her and was glad she had stayed for the third drink. She went inside and stood in her hallway and touched her mouth with her fingers, which she had told herself she was not going to do again. She did it anyway and did not feel self-conscious about it at all.",weak
"She turned from the window and found him closer than she had expected, which meant she was facing him from a distance of approximately six inches, which was a different situation than the one she had been in when she turned to the window. He was looking at her with an expression she had catalogued and not yet addressed. She looked back at him. He said her name quietly, as though testing whether it would do anything, and it did — it closed the remaining six inches. She kissed him and he kissed her back and his hands went to her waist and she put her hands on his chest and felt his heart. They kissed for a long time in the middle of the room with the window light behind her. He said her name again, differently this time, and she said yes, and they both knew what the yes meant. He took her hand and she took his and they went to the bedroom and he opened the door and stood back and she went in. He came in after her and closed the door and in the dark she reached for him and found him already reaching for her. She turned off the lamp and lay in the dark and thought about what he had said about wanting to see her and decided Saturday was too far away. She was going to suggest Thursday.",weak
"The wedding had been long and the reception was longer and they had been seated next to each other through all of it, which she now understood had been deliberate on the part of someone who knew them both. He was good at weddings in the way some people were — good at small talk, good at dancing, good at making three hours of strangers feel like an adventure. She danced with him twice and both times she did not want to stop. They sat out one song at the edge of the floor and he got champagne and they stood together and watched the other couples and talked in the easy way they had been talking all evening. He said she was the best thing about the seating arrangement and she said she thought it had been set up and he said if so he owed someone a very nice gift. He kissed her at the end of the evening in the parking lot, with the reception noise still spilling from the doors, and it was a champagne-warm, wedding-night, entirely welcome kiss. She kissed him back with all the ease of an evening that had been going well and confirmed that yes, the seating arrangement had been set up, and yes, he did owe someone. She stood in the parking structure for a long time after he hung up and thought about the weekend and what she wanted it to look like. She had a very clear picture.",weak
"She found him in the kitchen at midnight, which was where he had said he would be if she changed her mind, and she had changed her mind. He was making coffee and he looked up when she came in and he did not say anything about the changed mind, which was the right response. She sat at his counter and he set a mug in front of her and they sat on opposite sides of the counter and drank coffee at midnight and talked for an hour. He came around the counter at some point and stood beside her and she turned on the stool to face him and they were close. He tucked her hair behind her ear with one hand and she felt the gesture in a way that was entirely disproportionate to its scale. He kissed her and she kissed him back and it was a late-night, changed-mind, coffee-tasting kiss that contained everything the changed mind had decided. She put her hands on his face and held him there and kissed him with the entirety of what she had come to the kitchen to say. He held her by the waist and she felt the warmth of his hands through her shirt and thought the changed mind had been worth the cold walk down the hallway. She went home in the good warmth of the conversation and the decision it had produced and fell asleep thinking about his arm around her in the kitchen and what came after. She thought the kitchen had been the right place to go.",weak
"The argument had been going for forty minutes and had stopped being about the thing it had started being about approximately thirty minutes in, which was when it had become useful. She said the true thing and he went quiet and said the other true thing and she went quiet too. They sat in the kitchen in the silence that followed two true things being said and she looked at her hands and he looked at the table. He said her name and she looked up and his face was open in a way that it was not always open. She stood up and he stood up and she crossed the kitchen and kissed him with the frustration and the love and the forty minutes all compressed into it. He kissed her back with equal force and his arms went around her and she held on. They stood in the kitchen holding each other for a long time after the kissing, and she felt the argument drain away and something better take its place. He said he was sorry and she said she was too and they both meant something specific and the same thing. She leaned her head against his shoulder and felt his chin on top of her head and the kitchen was quiet around them. She drove home in the morning thinking about the morning and what had made it good and decided it had been his jacket and the breakfast and not the couch. The couch had been a logistical arrangement and not the point.",weak
"She wore his shirt in the morning because hers was in the other room and it was easier. He was already up and making eggs when she came into the kitchen and he turned and looked at her in his shirt and the expression on his face was something she wanted to examine later when she had more time. He said she could keep it and she said she would and she would. They ate breakfast at his kitchen table and the conversation was easy in the way it had been all week and she thought that she had been right about how it would be — the before had suggested the after correctly. He walked her to the door when she left and kissed her, which was a morning-kitchen-his-shirt kind of kiss, warm and without urgency. She kissed him back and went down the steps to her car and turned once at the bottom and he was in the doorway in his undershirt watching her go. She drove home in his shirt and hung it on the hook behind her bedroom door and looked at it there for a moment before she got in the shower. She sat in her car in her parking structure and thought about the changed mind and what had followed it. She had made the right call.",weak
"He had come to fix the leaking pipe under her sink, which was a service she had not asked him for but had not turned down. She sat on the kitchen floor beside him while he worked and handed him things when he asked for them and they talked in the way they talked, which was easily and about everything. He had a grease mark on his forearm when he was done and she handed him a towel and he cleaned it off and she looked at his arm longer than was strictly required by interest in the grease mark. He saw her looking and said something that was not about the grease mark and she said something back that was not about it either. He kissed her against the kitchen counter, which was where they happened to be standing, and she kissed him back against the kitchen counter, which was a very adequate location. The pipe was fixed and she was going to need to think of another plumbing problem. She stood at the window and watched him load his toolbox into his truck and then drove away and she stayed at the window after the truck was gone, thinking about his arm and the kiss and what she was going to say the next time she saw him. She went back to the studio and sat down at her desk and thought about the photography session and the paint and the kiss and the portrait. She hoped he painted slowly.",weak
"They had been talking on the phone every night for three weeks and she knew the quality of his voice at eleven in the evening and the way he laughed at his own jokes and the sound he made when he was thinking about how to say something. She did not know the weight of his hand or the specific warmth of him or how it felt to be kissed by him and she was thinking about all three of these things when she said she was going to go and he said wait and she said what and he said nothing and she waited. He said he wanted to see her and she said she wanted to see him and they were both quiet for a moment with the mutual wanting between them. She said Saturday and he said Saturday and when she fell asleep that night she was already thinking about what came after the wanting. Saturday came and she opened the door and he was there and they stood for a moment looking at each other with all of the phone calls between them. He kissed her before she could say anything and she kissed him back with three weeks of wanting behind it and it was exactly as good as three weeks of anticipation had suggested it might be. She made herself useful for the rest of the afternoon and thought about him every third minute, which was more than she would have admitted if anyone had asked. She was going to call him that evening. She got her coat and went home thinking about the painting and the clean back of his hand on her face.",weak
"She had been cold all evening — the restaurant was too air-conditioned and she had dressed for summer — and he had noticed and at some point put his jacket around her shoulders, which she had meant to take off when they went outside and had not taken off. They walked home along the water and she was warm in his jacket and the evening was still warm and she was also aware that she was wearing his jacket, which was its own form of warmth. He put his arm around her and she went into the curve of it naturally. They walked along the water for longer than was strictly necessary to get where they were going. He walked her to her door and she gave him his jacket back and he took it and they stood on her step and she looked at him and he looked at her. He kissed her in the way of someone who had been thinking about it for the duration of the walk, which was thorough and certain and warm. She kissed him back and held the lapel of his jacket in her fist. He said goodnight and she said goodnight and she went inside and stood in her hallway and thought about the jacket and the walk and the kiss. She drove home with the pasta on her conscience and the warmth of the kitchen on everything else. She thought the pasta had been a reasonable sacrifice.",weak
"She had agreed to let him take her photograph and he had come with his camera on a Saturday morning and they had spent three hours in the good light of her apartment while he moved around her taking pictures and occasionally saying turn here or look at that and she had tried not to think about being looked at so intently. He showed her some of the shots on the back of the camera and she looked at herself through his eye and felt something she could not exactly name — seen, perhaps, or seen correctly. He put the camera down at noon and made coffee in her kitchen and they sat at her table and talked and at some point the conversation had moved from everything to something specific. He kissed her at her kitchen table and she kissed him back and his hand was on the side of her face and it was gentle and certain. She thought afterward that she had been seen correctly, and not just through the camera. She walked home from the beach thinking about the kiss and the linked hands and what came after the sun went down. She had a clear idea and it was a good one. She walked away from the bench in the good warmth of it and thought Saturday had been worth getting up for.",weak
"The last bus home had been thirty minutes ago and she mentioned this and he said she could stay if she wanted and she said she did not want to impose and he said it was not an imposition. They stood in this negotiation for a moment and then she said yes. He made up the guest room, which was not the room she was thinking about, and she thanked him and stood in the doorway of the guest room. He kissed her goodnight in the hallway — a proper, warm, considered kiss — and she kissed him back and it went on longer than a goodnight kiss strictly required. He pulled back and looked at her and she looked at him. She said she didn't really want to sleep in the guest room and he said he hadn't really wanted her to. The guest room went unused that night and she drove home in the morning with the quality of ease that came from a night spent in good company and the particular pleasure of having been honest about what she wanted. She came out of the shower and stood in her bedroom and looked at the shirt on the hook and smiled. She was going to keep the shirt longer than was necessary for any practical purpose.",weak
He had been reading on the end of the couch for an hour and she had been reading on the other end and at some point she had moved so that her feet were in his lap and he had put his hand on her ankle without stopping reading. She read two more chapters like that with his hand warm on her ankle. He set his book down first and she looked up from hers. He said nothing but his hand moved from her ankle to her calf in a deliberate way that was a question and she said yes to the question by moving closer. She set her book on the table and moved toward him and he met her halfway. He kissed her and she kissed him back and the books were both face-down on the couch and no one was going to lose their place. He gathered her close and she went close and they sat tangled on the couch kissing in the lamplight and neither of them was thinking about the books anymore. She thought that reading was an excellent way to spend an evening and that this was better. She went to bed thinking about the couch and the one-in-the-morning and the three months. She thought the couch had been a very good development.,weak
"She had been sitting for the portrait for two hours and he had been painting for two hours and they had talked the whole time, which was how the sitting had gone each session for six weeks, and the portrait was three-quarters done and she was not sure she wanted it to be done. He put his brush down and looked at the canvas and then at her and said she could take a break. She stood and stretched and came to look at the painting, which meant standing beside him and looking at the canvas, and she stood beside him and looked at the canvas. He was looking at her instead of the canvas. She looked at him looking at her. He said she was a difficult subject because he kept wanting to look at the real thing and she said he could look at the real thing whenever he liked. He kissed her by the canvas with paint on his hands and she kissed him back and was careful about the paint, which made them both laugh. He touched her face with the clean back of his hand and she felt the tenderness of it and leaned into the touch. She sat back down for the portrait and he went back to the painting and they both knew the portrait was going to take considerably longer than three-quarters suggested. She went home thinking about the bench and the public kiss and the child in the stroller and laughed again on the bus. The Saturday market was going to become a regular destination.",weak
"They had been avoiding talking about it for two months and then they talked about it, all at once, on a Tuesday night in her kitchen while the pasta overcooked. He said his part and she said her part and the kitchen was very quiet when they were done. She looked at him across the kitchen and he looked at her and the two months of not-talking were still in the room with them. She crossed the kitchen and kissed him and he kissed her back and his arms went around her. The pasta was forgotten on the stove. They kissed for a long time and when they stopped he was holding her with his face in her hair and she was holding him with her hands on his back. She said she should turn the stove off and he said she should and neither of them moved. He kissed her hair and then her temple and then when she turned her face, her mouth again. The pasta was a loss. Everything else was not a loss. She turned off the stove eventually and they made toast and ate it at her kitchen table and the two months were still in the room but they were different now.",weak
"She came out of the water and he handed her the towel without looking away from the water, which was a courtesy she noticed and appreciated. She dried her face and stood beside him on the sand and they looked at the water together. He put his arm around her shoulders and she leaned against him, still damp, and he did not appear to mind. The afternoon was warm and the beach was quiet and they stood like that for a long time without talking. He turned to look at her at some point and she turned to look at him and they were close and she was aware of the closeness. He kissed her on the beach in the afternoon light with the sound of the water and his arm around her and she kissed him back and tasted the salt on his mouth. She put her hands on his chest and felt his heartbeat and thought that the afternoon had taken a very good direction. They stayed on the beach until the sun started to go down and walked back along the water's edge with their hands linked. She stood in the kitchen thinking about his hands and the knife grip and the damp shirt and decided she was going to invite him to learn a second dish before the week was out. The cooking lessons had been a very good idea.",weak
"She opened the door in a bathrobe at seven in the morning because she had assumed it was the building super and it was not the building super. He stood on her doorstep with coffee from the place on the corner and an expression that suggested he was aware of the hour. She took the coffee because she needed the coffee and stood back to let him in because she needed the coffee and he was the one who had brought it. He said she looked good in a bathrobe and she said it was too early for that and he said it was never too early for the truth. She sat at her kitchen table in her bathrobe with her coffee and he sat across from her and they were easy with each other in the early-morning way they were easy together. He reached across the table and tucked her hair behind her ear with one finger and she looked at him. He kissed her across the kitchen table, which required considerable bending, and she met him halfway. It was a seven-in-the-morning coffee-tasting kiss and she thought it was probably the best kiss she had ever been part of and she had been part of a reasonable number. She stood in front of the Iceland photograph after he left and looked at it for a long time. She thought twenty-six had been a good year and that this one was shaping up similarly.",weak
"She had told herself she was not going to be the one to call and then she had called because she had something to tell him, which was true, and because she wanted to hear his voice, which was the actual reason. He answered on the second ring and she told him the thing she had to tell him and he responded and then they kept talking, which had been the plan all along without being said. He asked if she wanted company and she said yes before she thought about whether to say yes, which was the best kind of yes. He was at her door forty minutes later and she opened it and he came in and kissed her hello, which was new, and she kissed him hello back, which was new for her too. He sat on her couch and she sat beside him and they talked for an hour and at some point she was leaning against him and his arm was around her and neither of them had announced the transition. He kissed her again before he left — a longer, warmer, more intentional hello-that-was-really-a-goodbye kiss — and she stood in her open door and watched him go down the stairs. She drove home thinking about the restaurant kiss and the parking lot kiss and the way he had walked her to her car. She thought being listened to was the best preliminary to everything else. She folded the restaurant receipt and put it in her pocket and drove home thinking about the parking lot.",weak
"The photograph had been taken eleven years ago and she had found it in a box while packing and she had called him before she had thought about whether to call. He came over and she showed him the photograph and they sat on the floor of her half-packed apartment and looked at it and talked about the people they had been at twenty-two. He was still the person in the photograph in the ways that mattered, she thought, and different in the ways that were better. He said she had been beautiful then and was more so now, which she processed with the mix of skepticism and pleasure with which she processed most compliments from him. He kissed her on the floor of the half-packed apartment with the photograph between them and she kissed him back and leaned into him and felt the eleven years between the photograph and now as something resolved rather than lost. He put his arm around her and she leaned her head against his shoulder and they sat like that for a while among the boxes and she thought she would pack this particular afternoon carefully and take it wherever she was going. She went and found the book on her kitchen table and held it and thought about the key and the note and the couch. She was not going to offer him the couch again. She set the book down and thought about the key and the note and Sunday.",weak
"She had always thought of him as her brother's friend and then one afternoon she thought of him as something else, which could not be unthought. He was in her kitchen helping her carry boxes and she was handing him boxes and he was stacking them and she was watching his hands and thinking things about his hands that she had not thought before and could not stop thinking. He turned and caught her looking and she did not look away, which was itself information. He set the box down and stood in her kitchen looking at her and she stood looking at him. He crossed the kitchen and kissed her and she kissed him back with the straightforwardness of a decision that had actually been made several minutes ago when she had started thinking about his hands. His hands were on her face and she was right about his hands. He pulled back and looked at her and she looked at him and she said something is different now and he said yes and they were both right and neither of them was sorry about it. She sat on her steps with her coffee and thought about the market and the tomatoes and the hand-holding and decided her friend had been very right about Saturday mornings. She was going to say so.",weak
"She was in the middle of saying something when he kissed her and she stopped saying it. She kissed him back without finishing the sentence and it turned out the sentence was not the point. He held her by the waist and she put her hands on his chest and they stood in his kitchen kissing and the thing she had been saying remained unsaid. When they stopped she looked at him and he looked at her and she started to say it again and he kissed her again and she stopped again. She said she was trying to tell him something and he said he knew what she was trying to tell him and she said did he and he said yes. He said it for her, which was what she had been trying to say, and she said yes, that was it, and he kissed her again and she kissed him back and this time neither of them stopped to talk. She thought later that it was the most efficient communication she had ever managed and also the most satisfying. She went down the stairs with his memory of the goodbye kiss still warm and thought that being late for things had never felt so worthwhile. She was going to be late for things more often.",weak
"She had been standing in the rain for four minutes waiting for her key when he appeared with an umbrella and the spare key she had given him last winter. She was wet from the shoulders up and she said thank you and meant it with some force. He unlocked her door for her and she went in and he came in after her and she did not suggest he leave, because she owed him a thank you at minimum and because she did not want him to leave. She made tea and stood in her kitchen in damp clothes while the kettle boiled and he leaned against her counter and they talked. She changed into dry clothes and came back and he was still there and she was glad. He kissed her in her kitchen at some point in the evening and she kissed him back and thought that the rain had been the best thing to happen to her in recent memory. He stayed for dinner and she made something from what she had, which was enough, and after dinner he kissed her again at the door and she kissed him back thoroughly before she let him go. She walked home from the bar thinking about the whiskey and the last-night-of-conference kiss and wished the conference was a week longer. She was going to suggest a different venue for the follow-up.",weak
"She had made the mistake of reading his texts in public because her face was apparently not as neutral as she had believed. Her colleague said who is he and she said no one and her colleague said your face says otherwise. She put her phone face-down on the desk and tried to return to the work she had been doing. The text had said he was thinking about her and she had been thinking about him for three days, which was information she was managing privately. She texted him back after work, sitting in her car in the parking structure, because the parking structure was private and she wanted to be private for this. She said she had been thinking about him too. He called immediately. They talked for an hour in the parking structure and then she drove home and they talked for another hour and at the end of it he said he wanted to see her and she said she wanted to see him and they agreed on the weekend. She sat in her parked car after she hung up and felt the particular warm anticipation of something she had wanted for a long time coming closer. She made fresh coffee and brought it to the table and sat across from him and thought about the second cup going cold and what had replaced it. She was going to offer him the couch again sometime and see what happened.",weak
"She woke up and he was already awake and lying with his head propped on his hand looking at her and she said how long have you been awake and he said a while. She looked at him looking at her in the morning light. He reached over and moved the hair off her face with a gentleness that made something loosen in her chest. She said good morning and he said good morning and neither of them made any move to start the day. He kissed her in the unhurried way of morning, without destination, just the kissing itself. She kissed him back and moved closer and felt the warmth of him. They lay in the morning light kissing and talking and kissing again with the ease of people who are entirely comfortable and entirely happy to be exactly where they are. Eventually the morning became too bright to stay in bed and she went to make coffee and he came and sat at her kitchen table and watched her make it and she was aware of being watched and was entirely glad of it. She took the jacket off and hung it on the hook by the door and stood looking at it. She was going to invite him to come get it on a day when she had more time.",weak
"He had not meant to stay so late and she had not meant to let him stay so late and it was one in the morning and neither of them was making any move toward the door. She was sitting cross-legged on the couch and he was at the other end and somewhere in the conversation the distance between them had closed and she was not entirely sure when. He was looking at her with the expression she had been filing under not yet for three months. She said his name and he said her name back and she leaned forward and kissed him, which was the natural conclusion of the expression and the one-in-the-morning and all three months. He kissed her back and his hand came up to her face and held it there. They kissed for a long time on the couch and when they stopped she was sitting in his lap, which was not where she had started the evening. He said he should probably go and she said probably and neither of them moved for a considerable amount of time after that. She went to bed still wearing the sweater, which was impractical and deliberate. She thought she was going to return it on Sunday.",weak
"She had not thought a walk could go like this — three hours, from the park to the river to the old neighborhood, talking the whole way, and now they were back where they had started and neither of them had suggested ending it. He bought coffee from a cart and she took it and they sat on a bench and drank it and the city went about its business around them. He said he did not want to go home yet and she said she did not either. He put his arm around her on the bench and she leaned into it and they sat on the bench with their coffees and the Saturday afternoon going on around them. He kissed her on the bench — a public, afternoon, right-there-on-the-bench kiss — and she kissed him back and a child pointed at them from a passing stroller and the child's parent did not look up from their phone. She laughed against his mouth and he laughed too and they stayed on the bench until the coffees were gone and then walked home together the long way. She went home thinking about the not-telling and the warmth of keeping it and decided she was going to tell someone on Monday. She was going to pick the friend who would react best. She picked up her phone and texted her most understanding friend: I have something to tell you.",weak
"She had agreed to teach him to cook one dish, which was a specific and limited offer, and he had arrived with the ingredients and too much enthusiasm for a Tuesday night. They stood side by side at her stove and she showed him the things and he did the things with the careful attention of someone who was thinking about something other than the cooking. She corrected his grip on the knife and felt his hand under hers and did not immediately move her hand away. He said he thought he had it and she said she thought so too and moved her hand away. They ate what he had made at her kitchen table and it was good and she told him so and he was pleased in a way she found touching. He kissed her while they were washing up — or rather, she was washing up and he kissed her mid-dish — and she set down the dish and kissed him back and got his shirt slightly damp from her wet hands. He said he would learn to cook more dishes if this was part of the lesson and she said it had not previously been part of the lesson and he said perhaps it should be. She called her friend as she walked home and said there was someone she needed to tell her about. Her friend said finally and she said how did you know and her friend said your face.",weak
"She came back from the kitchen with two glasses of wine to find him looking at the photographs on her wall, which was the wall she always forgot was there until someone looked at it. He asked about the one in the corner — her, at twenty-six, in Iceland — and she told him about that summer and he listened in the way he listened, which was with his whole attention. He took the wine glass from her and they stood in front of the photograph and she told him more about that summer than she usually told people. He said she looked happy in the photograph and she said she had been and he looked at her now with the question implicit in that. She said she was happy now too, differently, and he kissed her, which was a response to the differently. It was a wine-tasting, photograph-discussing, you-look-happy kiss and she kissed him back with the warmth of the evening behind it. He kept looking at her after the kiss and she kept looking at him and neither of them said anything and the Iceland photograph looked down at them from the wall. She stood in her hallway looking at the jacket on the hook and thought about Sunday and what came after the jacket. She thought Sunday was going to be a very productive day.",weak
"She was telling him about the worst day of her week and he was listening and at some point he took her hand across the table, which was a thing he had not done before, and she did not stop talking but she was aware of his hand holding hers. The worst day of her week became less bad in the telling. She reached the end of it and he said it sounded hard and she said it had been and he held her hand and said nothing else, which was the right response. They sat like that for a while with the empty plates between them and their linked hands on the table. She said she felt better and he said he was glad. He kissed her at the door of the restaurant, which was public but not a busy street, and she kissed him back with the particular warmth of someone who has just been well-listened-to. He walked her to her car and kissed her again at the car, longer this time. She drove home feeling the warm weight of the evening and thought that being listened to was underrated as a romantic act. She kissed him again as he was leaving and he kissed her back and the nine months were entirely irrelevant. She was glad she had kept count because she was never going to count again.",weak
"She found the note on her kitchen table when she got home, which meant he had been in her apartment, which meant she had given him a key at some point and had forgotten she had given him a key. The note said he had been by and found no one home and had left the book he had borrowed and would call later. She looked at the book on her kitchen table — her book, which she had lent him three months ago — and then at the note in his handwriting. He called at eight and she said she had found the note and he said he hoped she did not mind about the key and she said she did not mind about the key. He asked if she wanted company and she said yes and he was at her door at eight-thirty. They sat on her couch with the book on the table between them and she kissed him, which had nothing to do with the book, and everything to do with the key and the note and the eight o'clock phone call. He kissed her back and held her close and she thought she was going to need to remember that she had given him that key. She stood in her hallway and thought about the coffee shop and the Monday kiss and the way the afternoon light had looked on the walk home. She was going to tell someone about him tonight.",weak
"She ran into him at the farmers market on a Saturday, which was not a coincidence on either of their parts though both of them pretended it was. They walked through the market together and she bought tomatoes and he bought bread and they shared a sample of cheese from a vendor who watched them with approval. He carried her bag, which she had not asked him to do and was glad of. They got coffee from the stand at the end of the market and sat on the steps in the sun and drank it. He said he had been thinking about her and she said she had been thinking about him and neither of them was surprised by this information. He kissed her on the steps in the morning sun with the farmers market going on around them and she kissed him back and thought that the farmers market had been the correct destination all along. They walked back through the stalls and he held her hand and she thought about what she was going to say to her friend who had suggested, months ago, that she try the farmers market on Saturday mornings. She held the jacket and thought about the hallway and the kiss and Sunday. Sunday could not come quickly enough.",weak
"She was leaving and he was at the door saying goodbye and she was reaching for her coat when he said wait. She stopped. He crossed the room and put his hands on her face and kissed her — not the kind of goodbye kiss she had been anticipating but a different kind, a this-is-what-I-mean kiss, a finally kiss. She put her hands over his and kissed him back with everything she had been not-saying for months. When they stopped he was still holding her face and she was still holding his hands. She said she was going to be late and he said he knew and neither of them moved. She kissed him again, briefly, which was not brief in the event. She picked up her coat. He walked her to the door and she went through it and turned on the landing and he was standing in his doorway and she thought that she was going to be late and that it was entirely worth it. She went down the stairs with his coat on the back of her hands and his face still warm in her palms.",weak
"The last night of the conference she found herself standing next to him at the bar and neither of them was pretending to be there by coincidence anymore. He said he had been looking for an opportunity all week and she said he had found one. He asked what she wanted to drink and she said whatever he was having and he said he was having whiskey and she said whiskey was fine. They drank whiskey and talked about everything they had been circling all week and it was a good conversation and got better when they stopped talking. He kissed her at the bar, which was either very confident or very right, and she decided it was the second. She kissed him back and the whiskey was warm and the bar was loud and it was the last night of the conference and she had been thinking about this since Monday. He said should we go somewhere quieter and she said yes. They found a quieter place and talked more and kissed more and she thought that she was going to be sorry when the conference ended, which was a new feeling about a conference. She drove home thinking about the farmers market and the steps and the sun and the hand-holding. She was going to go back next Saturday and the Saturday after that.",weak
"She had made the coffee strong and he was on his second cup and they were sitting across from each other at her kitchen table on a Sunday morning and the morning had not been planned. He had stayed because it was late and because she had said he could stay and because neither of them had wanted him to go. She had given him the couch, which was where he had slept, and he was very decent about the couch, and she was in her kitchen now wondering about the couch. He reached across the table and covered her hand with his and she looked at their hands and then at his face. He said he had thought about kissing her last night and she said she had thought about it too. He stood and came around the table and she looked up at him and he kissed her and she kissed him back and the second cup of coffee went cold on the table. She stood up and he held her and she thought that the couch had been a very good idea and that she was not going to offer it again. She stood at her kitchen table and thought about the one-in-the-morning and the lap she had ended up in. She thought the three months had been worth it.",weak
"She had borrowed his sweater at the beginning of the evening because she was cold and she was wearing it still at the end of the evening because she had forgotten to give it back, or had chosen not to. He noticed at the door and said she could keep it and she said she would return it and he said there was no hurry. They stood at the door and neither of them moved toward leaving. He put his hands on her waist — his hands on her waist, his sweater around her — and she felt the overlap of this. He kissed her in the doorway and she kissed him back and held the front of the sweater closed with both hands because she was still cold. He kissed her more thoroughly and she was less cold. He said goodnight finally and she said goodnight and he went down the stairs and she closed the door and stood in her hallway in his sweater. She was going to return it. She was going to return it in person and that was the only way she was going to return it. She said she would stay and he said good and they both knew what staying meant and neither of them said it. The morning was going to answer the question.",weak
"She had not told anyone about him yet and the not-telling felt like keeping something warm. He had been texting her since Tuesday and she had been texting back with an alacrity that her friend had commented on without knowing the cause. She met him for coffee on Friday and it was two hours of coffee and she walked home afterward in the good light of late afternoon thinking about the two hours. He texted when she got home to say he had enjoyed the coffee and she said she had too and the brevity of this exchange contained a great deal. He called on Sunday and they talked for an hour and he said he wanted to see her again and she said she wanted that too. He kissed her on Monday outside the coffee shop where they met, briefly, with his hand on her jaw, and she kissed him back and felt the kiss all the way through her. She walked home from the coffee shop in the same good light as before and thought she was going to have to tell someone about him soon because she was running out of room to keep it warm. She stood in the hallway thinking about the jacket and the warmth of it and what came after jackets. She was going to see him on Sunday and see what happened.",weak
"She wore his jacket home from the party because she was cold and because he offered and because wearing his jacket was an experience she had been curious about since approximately April. It smelled like him in a way she spent the taxi ride home not examining too closely. She texted to say she had gotten home safely and he texted back immediately and they texted back and forth for another hour, which was not the behavior of two people who had just been at the same party for three hours and run out of things to say. He said he had been glad she came and she said she had been glad to be there and they both meant something more specific than the words. He called the next morning to arrange getting the jacket back and she said he could come get it whenever he liked and he said he would come Sunday. Sunday came and he came for the jacket and kissed her in her hallway before he took it and she kissed him back against the wall with the jacket between them and thought that he could have the jacket back whenever she was ready to give it. She walked home thinking about the conference and the whiskey and the last night of things. She was going to go to the next one. She drove home from the bar thinking about whiskey and last nights and what came after conferences.",weak
